subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSafari,Dogs,malamute,mastiff,left,right,malamute__n02110063_210_obj1,mastiff__n02108254_1301_obj1
testSafari,Dogs,mastiff,schnauzer,left,right,mastiff__n02108254_1301_obj1,schnauzer__n02096756_2847_obj1
testSafari,Boats,aircraftcarrier,sailboat,left,right,carriern02687172_1204,sail__s11
testSafari,Fish,clownfish,goldfish,right,left,clown__fish5,gold__n01443537_597
testSafari,Trains,commutertrain,inclinerailway,left,right,commuter__n03078802_105,incline__Chattanooga-incline__-Railway-630x420
testSafari,Bird,cockateel,hawk,left,right,cockateel__an01819734_5206,hawk__n01605630_3599
testSafari,Bird,hummingbird,swan,left,right,humming__n01833805_13063,swan__n01858441_6455
testSafari,Cats,angora,persian,right,left,angora__n02123478_10293,persian__n02123394_2456
testSafari,Cats,angora,sphynx,left,right,angora__n02123478_10293,spyhnx__Canadian-spyhnx-cat-1-
testSafari,Planes,glider,gyroplane,left,right,glider__n03439814_16594,gyro__n02759387_17666_obj1
testSafari,Cats,siamese,sphynx,left,right,siamese__n02123597_4893,spyhnx__Canadian-spyhnx-cat-1-
testSafari,Dogs,pug,schnauzer,left,right,pug__n02110958_8627_obj1,schnauzer__n02096756_2847_obj1
testSafari,Planes,biplane,stealth,right,left,biplane__n02842573_14961_obj1,stealth__a13
testSafari,Cats,persian,siamese,right,left,persian__n02123394_2456,siamese__n02123597_4893
testSafari,Cats,abyssinian,manx,right,left,abyss__n02124313_569,manx__5
testSafari,Dogs,schnauzer,welsh,right,left,schnauzer__n02096756_2847_obj1,welsh__n02112826_5983_obj1
testSafari,Trains,freighttrain,trolley,left,right,freight__n03394480_943,trolley__n04335435_3062
testSafari,Cars,minivan,stationwagon,left,right,mvan__n03770679_461,wagon__n02814533_211
testSafari,Planes,biplane,delta,right,left,biplane__n02842573_14961_obj1,delta__n03174079_4062
testSafari,Bird,cockateel,hummingbird,right,left,cockateel__an01819734_5206,humming__n01833805_13063
testSafari,Cars,antique,racecar,right,left,antique__n03777568_242,racing__n04037443_232
testSafari,Trains,commutertrain,tram,left,right,commuter__n03078802_105,tram__n04335435_1207
testSafari,Cats,abyssinian,siamese,right,left,abyss__n02124313_569,siamese__n02123597_4893
testSafari,Cats,manx,persian,right,left,manx__5,persian__n02123394_2456
