subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSUbjReal,Boats,galleon,sailboat,right,left,galleon__n03411339_5514,sail__s10
testSUbjReal,Fish,goldfish,needlefish,left,right,gold__2,aneed__6
testSUbjReal,Bird,owl,vulture,left,right,owl__n01625562_1417,vulture__n01616318_2262
testSUbjReal,Dogs,pug,schipperke,right,left,pug__n02110958_14996_obj1,schipperke__n02104365_6732_obj1
testSUbjReal,Planes,airliner,delta,right,left,airliner__n02690373_6285_obj1,delta__n03174079_9078
testSUbjReal,Cats,abyssinian,siamese,right,left,abyss__n02124313_105,siamese__n02123597_4586
testSUbjReal,Planes,biplane,delta,left,right,biplane__n02842573_702_obj1,delta__n03174079_9078
testSUbjReal,Bird,ostrich,owl,left,right,ost__6,owl__n01625562_1417
testSUbjReal,Dogs,schipperke,schnauzer,right,left,schipperke__n02104365_6732_obj1,schnauzer__n02096756_11067_obj1
testSUbjReal,Cars,sedan,sportscar,right,left,sedan__n04166281_784,sports__n04285008_392
testSUbjReal,Cars,racecar,sedan,right,left,racing__n04037443_233,sedan__n04166281_784
testSUbjReal,Cats,angora,siamese,right,left,angora__n02123478_7736,siamese__n02123597_4586
testSUbjReal,Planes,glider,seaplane,left,right,glider__n03439814_12866,seaplane__n04160586_16578_obj1
testSUbjReal,Fish,angelfish,pufferfish,right,left,angel__n02605936_196,puffer__9
testSUbjReal,Trains,inclinerailway,tram,left,right,incline__p506900-Chattanooga-inclineRailway_car,tram__n04335435_347
testSUbjReal,Fish,angelfish,needlefish,left,right,angel__n02605936_196,aneed__6
testSUbjReal,Cars,limousine,racecar,left,right,limo__n03670208_21,racing__n04037443_233
testSUbjReal,Dogs,mastiff,schnauzer,left,right,mastiff__n02108254_10209_obj1,schnauzer__n02096756_11067_obj1
testSUbjReal,Boats,icebreaker,rowboat,left,right,icebreaker__i2,row__r4
testSUbjReal,Dogs,malamute,pug,right,left,malamute__n02110063_14895_obj1,pug__n02110958_14996_obj1
testSUbjReal,Boats,battleship,rowboat,left,right,battle__n02812201_1111,row__r4
testSUbjReal,Cats,egyptian,sphynx,left,right,egyptian__n02124075_8383,spyhnx__3
testSUbjReal,Bird,ostrich,swan,right,left,ost__6,swan__6
testSUbjReal,Fish,flyingfish,goldfish,right,left,flying__2,gold__2
testSUbjReal,Fish,flyingfish,pufferfish,right,left,flying__2,puffer__9
testSUbjReal,Dogs,mastiff,welsh,right,left,mastiff__n02108254_10209_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Fish,catfish,goldfish,right,left,catfish__5,gold__2
testSUbjReal,Trains,inclinerailway,trolley,right,left,incline__p506900-Chattanooga-inclineRailway_car,trolley__t2
testSUbjReal,Cars,minivan,sedan,right,left,mvan__n03770679_505,sedan__n04166281_784
testSUbjReal,Cars,limousine,sportscar,left,right,limo__n03670208_21,sports__n04285008_392
testSUbjReal,Trains,monorail,trolley,left,right,mono__monorail5,trolley__t2
testSUbjReal,Dogs,chihuahua,welsh,right,left,chihuahua__n02085620_4016_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Bird,owl,swan,left,right,owl__n01625562_1417,swan__6
testSUbjReal,Bird,cockateel,hummingbird,left,right,cockateel__6n01819734_2414,humming__n01833805_1795
testSUbjReal,Planes,fighter,stealth,right,left,fighter__n03335030_2892_obj1,stealth__n04308084_2038_obj1
testSUbjReal,Cars,limousine,minivan,right,left,limo__n03670208_21,mvan__n03770679_505
testSUbjReal,Cars,minivan,stationwagon,left,right,mvan__n03770679_505,wagon__n02814533_248
testSUbjReal,Boats,aircraftcarrier,rowboat,right,left,carriern02687172_811,row__r4
testSUbjReal,Dogs,malamute,schipperke,left,right,malamute__n02110063_14895_obj1,schipperke__n02104365_6732_obj1
testSUbjReal,Dogs,chihuahua,pug,left,right,chihuahua__n02085620_4016_obj1,pug__n02110958_14996_obj1
testSUbjReal,Cats,abyssinian,angora,left,right,abyss__n02124313_105,angora__n02123478_7736
testSUbjReal,Cats,siamese,tortishell,left,right,siamese__n02123597_4586,tort__n02123242_10929
testSUbjReal,Cars,mini,sportscar,left,right,mini__n03770085_951,sports__n04285008_392
testSUbjReal,Planes,biplane,stealth,left,right,biplane__n02842573_702_obj1,stealth__n04308084_2038_obj1
testSUbjReal,Cats,manx,siamese,left,right,manx__4,siamese__n02123597_4586
testSUbjReal,Boats,aircraftcarrier,icebreaker,left,right,carriern02687172_811,icebreaker__i2
testSUbjReal,Dogs,malamute,welsh,right,left,malamute__n02110063_14895_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Boats,battleship,sailboat,right,left,battle__n02812201_1111,sail__s10
testSUbjReal,Boats,rowboat,sailboat,right,left,row__r4,sail__s10
testSUbjReal,Cars,racecar,stationwagon,left,right,racing__n04037443_233,wagon__n02814533_248
testSUbjReal,Dogs,komondor,malamute,left,right,komondor__n02105505_4115_obj1,malamute__n02110063_14895_obj1
testSUbjReal,Bird,hawk,hen,right,left,hawk__n01605630_14899,hen__n01514859_3061
testSUbjReal,Boats,canoe,galleon,left,right,canoe__n02951358_1212,galleon__n03411339_5514
testSUbjReal,Dogs,pug,welsh,left,right,pug__n02110958_14996_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Fish,pufferfish,sturgeon,right,left,puffer__9,sturgeon__2
testSUbjReal,Dogs,komondor,welsh,right,left,komondor__n02105505_4115_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Fish,flyingfish,needlefish,left,right,flying__2,aneed__6
testSUbjReal,Cars,mini,racecar,left,right,mini__n03770085_951,racing__n04037443_233
testSUbjReal,Trains,subway,tram,right,left,subway__n04349306_473,tram__n04335435_347
testSUbjReal,Bird,swan,vulture,right,left,swan__6,vulture__n01616318_2262
testSUbjReal,Fish,catfish,clownfish,right,left,catfish__5,clown__fish11
