subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
subjCodes,Cats,abyssinian,angora,right,left,abyss__n02124313_1541,angora__n02123478_5473
subjCodes,Cars,minivan,sportscar,right,left,mvan__n03770679_360,sports__n04285008_39
subjCodes,Cars,antique,stationwagon,right,left,antique__n03777568_244,wagon__n02814533_80
subjCodes,Fish,angelfish,needlefish,right,left,angel__n02605936_856,aneed__n02549989_1641
subjCodes,Dogs,komondor,welsh,right,left,komondor__n02105505_1090_obj1,welsh__n02112826_1378_obj1
subjCodes,Dogs,schnauzer,welsh,left,right,schnauzer__n02096756_11739_obj1,welsh__n02112826_1378_obj1
subjCodes,Cars,limousine,mini,left,right,limo__n03670208_745,mini__n03770085_530
subjCodes,Planes,gyroplane,seaplane,right,left,gyro__n02759387_17666_obj1,seaplane__n04160586_21255_obj1
subjCodes,Dogs,malamute,pug,right,left,malamute__n02110063_7911_obj1,pug__n02110958_589_obj1
subjCodes,Bird,hawk,hummingbird,left,right,hawk__n01605630_974,humming__n01833805_3473
subjCodes,Cars,minivan,stationwagon,left,right,mvan__n03770679_360,wagon__n02814533_80
subjCodes,Cats,siamese,sphynx,right,left,siamese__n02123597_1516,spyhnx__6
subjCodes,Trains,tram,trolley,left,right,tram__n04335435_1207,trolley__n04335435_3062
subjCodes,Cars,limousine,minivan,left,right,limo__n03670208_745,mvan__n03770679_360
subjCodes,Bird,hen,vulture,right,left,hen__n01514859_3197,vulture__n01616318_5256
subjCodes,Boats,aircraftcarrier,rowboat,right,left,carriern02687172_1414,row__n03199901_9609
subjCodes,Dogs,komondor,schnauzer,left,right,komondor__n02105505_1090_obj1,schnauzer__n02096756_11739_obj1
subjCodes,Planes,delta,seaplane,left,right,delta__n03174079_4062,seaplane__n04160586_21255_obj1
subjCodes,Cats,egyptian,tortishell,left,right,egyptian__n02124075_5067,tort__n02123242_3408
