subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testDemog,Trains,freighttrain,monorail,right,left,freight__n03394480_2083,mono__22be0c1201a8376f8db098d604d1_grande
testDemog,Bird,owl,vulture,left,right,owl__n01625562_3242,vulture__n01616318_3641
testDemog,Bird,cockateel,hen,left,right,cockateel__n01819734_13066,hen__n01514859_2221
testDemog,Cars,racecar,sedan,right,left,racing__n04037443_135,sedan__n04166281_440
testDemog,Trains,commutertrain,inclinerailway,right,left,commuter__n03078802_290,incline__187765632_169d8812d6
testDemog,Cars,limousine,stationwagon,left,right,limo__n03670208_911,wagon__n02814533_105
testDemog,Planes,biplane,stealth,right,left,biplane__n02842573_702_obj1,stealth__n04308084_2038_obj1
testDemog,Planes,biplane,seaplane,right,left,biplane__n02842573_702_obj1,seaplane__n04160586_16578_obj1
testDemog,Cars,sportscar,stationwagon,left,right,sports__n04285008_79,wagon__n02814533_105
testDemog,Cats,manx,persian,right,left,manx__n02124484_8341,persian__n02123394_4612
testDemog,Cats,angora,sphynx,right,left,angora__n02123478_40,spyhnx__spyhnx-Cat
testDemog,Fish,flyingfish,needlefish,left,right,flying__1,aneed__1
testDemog,Boats,canoe,icebreaker,right,left,canoe__n02951358_4496,icebreaker__i8
testDemog,Boats,canoe,cruiseliner,right,left,canoe__n02951358_4496,cruise__n03141327_735
testDemog,Bird,hen,ostrich,left,right,hen__n01514859_2221,ost__9
testDemog,Bird,hen,vulture,left,right,hen__n01514859_2221,vulture__n01616318_3641
testDemog,Boats,icebreaker,sailboat,right,left,icebreaker__i8,sail__s7
testDemog,Bird,ostrich,vulture,right,left,ost__9,vulture__n01616318_3641
testDemog,Planes,airliner,biplane,left,right,airliner__n02690373_6285_obj1,biplane__n02842573_702_obj1
testDemog,Boats,galleon,rowboat,left,right,galleon__n03411339_3231,row__n03199901_652
testDemog,Dogs,mastiff,schnauzer,left,right,mastiff__n02108254_7928_obj1,schnauzer__n02096756_7246_obj1
testDemog,Boats,cruiseliner,icebreaker,right,left,cruise__n03141327_735,icebreaker__i8
testDemog,Fish,goldfish,pufferfish,left,right,gold__1,puffer__1
testDemog,Trains,tram,trolley,right,left,tram__n04335435_451,trolley__n04335435_161
testDemog,Dogs,chihuahua,malamute,left,right,chihuahua__n02085620_4410_obj1,malamute__n02110063_1994_obj1
testDemog,Cats,egyptian,sphynx,right,left,egyptian__n02124075_191,spyhnx__spyhnx-Cat
testDemog,Planes,delta,glider,right,left,delta__n03174079_9078,glider__n03439814_12866
testDemog,Fish,pufferfish,sturgeon,left,right,puffer__1,sturgeon__1
