subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testConsent2,Dogs,mastiff,schipperke,right,left,mastiff__n02108254_10947_obj1,schipperke__n02104365_4747_obj1
testConsent2,Trains,bullettrain,commutertrain,left,right,bullet__n02917067_314,commuter__n03078802_388
testConsent2,Dogs,mastiff,welsh,right,left,mastiff__n02108254_10947_obj1,welsh__n02112826_1060_obj1
testConsent2,Fish,goldfish,sturgeon,left,right,gold__n01443537_395,sturgeon__n02640242_2132
testConsent2,Cats,egyptian,siamese,right,left,egyptian__n02124075_2080,siamese__n02123597_6398
testConsent2,Bird,hen,hummingbird,right,left,hen__1,humming__1
testConsent2,Dogs,chihuahua,welsh,right,left,chihuahua__n02085620_242_obj1,welsh__n02112826_1060_obj1
testConsent2,Dogs,malamute,schnauzer,right,left,malamute__n02110063_5828_obj1,schnauzer__n02096756_11503_obj1
testConsent2,Trains,monorail,trolley,right,left,mono__monorail-red,trolley__n04469813_1062
testConsent2,Cars,mini,sedan,right,left,minin03770085_185,sedan__n04166281_104
testConsent2,Cars,minivan,sedan,right,left,mvan__n03770679_122,sedan__n04166281_104
testConsent2,Cats,persian,siamese,left,right,persian__n02123394_1036,siamese__n02123597_6398
testConsent2,Planes,airliner,seaplane,left,right,airliner__n02690373_4946_obj1,seaplane__n04160586_7237_obj1
testConsent2,Cars,antique,minivan,left,right,antique__n03777568_24,mvan__n03770679_122
testConsent2,Dogs,komondor,welsh,right,left,komondor__n02105505_946_obj1,welsh__n02112826_1060_obj1
testConsent2,Planes,airliner,delta,right,left,airliner__n02690373_4946_obj1,delta__n03174079_7871
testConsent2,Planes,biplane,stealth,left,right,biplane__n02842573_10749_obj1,stealth__n04308084_652_obj1
testConsent2,Bird,cockateel,owl,right,left,cockateel__1,owl__1
testConsent2,Bird,cockateel,hawk,left,right,cockateel__1,hawk__1
testConsent2,Planes,airliner,biplane,left,right,airliner__n02690373_4946_obj1,biplane__n02842573_10749_obj1
testConsent2,Planes,delta,fighter,right,left,delta__n03174079_7871,fighter__n03335030_18156_obj1
testConsent2,Dogs,schipperke,schnauzer,left,right,schipperke__n02104365_4747_obj1,schnauzer__n02096756_11503_obj1
testConsent2,Cats,abyssinian,egyptian,left,right,abyss__n02124313_1141,egyptian__n02124075_2080
testConsent2,Trains,inclinerailway,subway,right,left,incline__INCLINE1,subway__n04349306_532
testConsent2,Boats,cruiseliner,sailboat,left,right,cruise__n3,sail__s2
testConsent2,Boats,cruiseliner,galleon,left,right,cruise__n3,galleon__g2
testConsent2,Cats,egyptian,tortishell,left,right,egyptian__n02124075_2080,tort__n02123242_1137
testConsent2,Boats,canoe,sailboat,left,right,canoe__n02951358_1800,sail__s2
testConsent2,Fish,angelfish,sturgeon,left,right,angel__n02605936_733,sturgeon__n02640242_2132
testConsent2,Cars,limousine,mini,left,right,limo__n03670208_182,minin03770085_185
testConsent2,Cars,racecar,sedan,left,right,racing__n04037443_390,sedan__n04166281_104
testConsent2,Fish,flyingfish,pufferfish,left,right,flying__n02550460_2362,puffer__n02655020_438
testConsent2,Bird,ostrich,owl,right,left,ost__1,owl__1
testConsent2,Trains,tram,trolley,left,right,tram__n04335435_209,trolley__n04469813_1062
testConsent2,Trains,inclinerailway,tram,left,right,incline__INCLINE1,tram__n04335435_209
testConsent2,Cats,abyssinian,manx,right,left,abyss__n02124313_1141,manx__11
testConsent2,Trains,bullettrain,inclinerailway,right,left,bullet__n02917067_314,incline__INCLINE1
testConsent2,Bird,hummingbird,vulture,right,left,humming__1,vulture__2
testConsent2,Planes,delta,glider,left,right,delta__n03174079_7871,glider__n03439814_9066
testConsent2,Cats,angora,siamese,right,left,angora__n02123478_6579,siamese__n02123597_6398
testConsent2,Planes,airliner,fighter,right,left,airliner__n02690373_4946_obj1,fighter__n03335030_18156_obj1
testConsent2,Planes,biplane,gyroplane,right,left,biplane__n02842573_10749_obj1,gyro__n02759387_16553_obj1
testConsent2,Trains,bullettrain,monorail,left,right,bullet__n02917067_314,mono__monorail-red
testConsent2,Planes,delta,stealth,right,left,delta__n03174079_7871,stealth__n04308084_652_obj1
testConsent2,Dogs,pug,schnauzer,left,right,pug__n02110958_15449_obj1,schnauzer__n02096756_11503_obj1
testConsent2,Boats,cruiseliner,icebreaker,right,left,cruise__n3,icebreaker__n03556992_1842
testConsent2,Fish,angelfish,goldfish,right,left,angel__n02605936_733,gold__n01443537_395
testConsent2,Fish,flyingfish,sturgeon,right,left,flying__n02550460_2362,sturgeon__n02640242_2132
testConsent2,Trains,subway,trolley,right,left,subway__n04349306_532,trolley__n04469813_1062
testConsent2,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_2042,cruise__n3
testConsent2,Fish,clownfish,flyingfish,left,right,clown__fish300a,flying__n02550460_2362
testConsent2,Cats,persian,tortishell,left,right,persian__n02123394_1036,tort__n02123242_1137
testConsent2,Trains,subway,tram,left,right,subway__n04349306_532,tram__n04335435_209
testConsent2,Planes,fighter,stealth,right,left,fighter__n03335030_18156_obj1,stealth__n04308084_652_obj1
testConsent2,Cats,angora,tortishell,right,left,angora__n02123478_6579,tort__n02123242_1137
testConsent2,Planes,glider,stealth,left,right,glider__n03439814_9066,stealth__n04308084_652_obj1
testConsent2,Trains,freighttrain,trolley,left,right,freight__n03394480_104,trolley__n04469813_1062
testConsent2,Bird,hawk,swan,left,right,hawk__1,swan__1
testConsent2,Cars,mini,minivan,right,left,minin03770085_185,mvan__n03770679_122
testConsent2,Trains,monorail,subway,left,right,mono__monorail-red,subway__n04349306_532
testConsent2,Fish,pufferfish,sturgeon,right,left,puffer__n02655020_438,sturgeon__n02640242_2132
testConsent2,Dogs,komondor,schipperke,left,right,komondor__n02105505_946_obj1,schipperke__n02104365_4747_obj1
testConsent2,Cars,mini,sportscar,left,right,minin03770085_185,sports__n04285008_744
testConsent2,Trains,bullettrain,subway,left,right,bullet__n02917067_314,subway__n04349306_532
testConsent2,Planes,airliner,stealth,left,right,airliner__n02690373_4946_obj1,stealth__n04308084_652_obj1
testConsent2,Fish,catfish,flyingfish,right,left,catfish__4,flying__n02550460_2362
testConsent2,Cats,manx,persian,right,left,manx__11,persian__n02123394_1036
testConsent2,Cars,antique,racecar,right,left,antique__n03777568_24,racing__n04037443_390
testConsent2,Cats,siamese,sphynx,right,left,siamese__n02123597_6398,spyhnx__2
testConsent2,Dogs,chihuahua,schnauzer,right,left,chihuahua__n02085620_242_obj1,schnauzer__n02096756_11503_obj1
testConsent2,Boats,battleship,galleon,right,left,battle__n02812201_690,galleon__g2
testConsent2,Bird,hawk,hummingbird,left,right,hawk__1,humming__1
